2,2,4,3,5,5,6,6,7,6,6,6,8,7,7,7,8,8,2
1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1
1,1,2,2,2,12,11,13,15,13,13,14,19,16,15,18,18,16,1
2,2,3,1,1,3,13,15,6,5,7,20,12,6,6,6,7,6,2
2,2,1,1,1,1,1,1,6,17,7,8,25,6,6,28,7,6,2
2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
3,3,1,1,1,1,5,5,5,5,5,5,5,5,5,5,6,5,1
3,3,1,1,1,1,5,5,5,5,5,5,5,5,8,9,10,9,1
2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,2,2,2,2,11,13,15,13,13,14,19,16,15,18,18,16,1
1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
2,2,4,4,4,4,4,4,4,4,4,4,6,6,6,6,7,6,2
1,3,1,5,6,10,7,7,16,12,8,23,27,15,5,5,6,5,2
2,2,3,3,5,5,6,6,7,6,6,6,8,7,7,7,8,7,2
2,2,3,3,5,5,6,6,7,6,6,10,7,26,7,25,17,7,2
2,2,4,4,5,5,6,6,7,6,6,6,8,7,7,7,8,8,2
3,3,1,1,1,1,5,5,5,5,5,5,5,5,8,9,10,9,1
2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,5,7,2,11,7,12,8,8,8,9,11,8,9,10,11,10,1
2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
2,2,4,1,1,1,5,5,5,5,7,5,6,6,6,6,7,6,2
2,2,3,3,3,12,11,20,13,10,13,14,28,11,15,18,18,16,2
1,1,2,2,2,2,11,13,15,13,13,14,19,16,15,18,18,16,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,2,2,2,2,2,2,2,2,2,2,9,2,1,11,12,1,1
2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
2,2,3,3,3,7,8,8,13,10,9,10,14,11,14,17,17,15,2
2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,12,1,1
1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
1,1,2,2,2,2,2,2,1,1,1,1,9,1,1,1,1,1,1
1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,25,1
1,1,5,5,6,6,7,7,8,8,8,9,11,8,9,10,11,10,1
1,1,2,2,2,2,2,2,1,14,18,15,9,18,17,11,12,1,1
3,3,1,1,1,1,1,1,6,1,7,18,25,10,27,31,10,9,1
4,5,6,6,8,9,9,10,12,11,11,12,23,20,21,24,24,19,3
1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,1
2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
3,2,1,1,1,1,5,5,5,5,5,5,6,6,8,9,10,9,1
2,2,3,5,11,7,17,19,13,10,17,10,21,21,22,22,22,20,2
2,2,4,10,5,5,6,6,7,6,6,24,7,26,23,25,17,7,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,5,5,5,7,5,5,5,5,10,8,13,11,1
1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
1,1,5,5,6,6,7,7,8,8,8,9,11,8,9,10,22,20,1
1,1,2,2,2,2,2,2,2,2,2,2,9,2,2,11,12,1,1
3,3,1,1,1,1,1,1,6,5,1,1,6,6,8,6,10,9,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1
2,2,4,1,1,1,1,1,6,1,1,1,6,6,6,6,7,6,1
1,1,2,2,2,2,2,2,18,14,2,15,9,18,17,11,12,1,1
1,1,2,1,1,1,5,5,1,1,5,5,9,5,1,8,9,1,1
1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1
3,2,3,1,1,1,5,5,5,5,5,18,5,10,8,9,10,9,1
2,2,3,3,5,5,6,6,7,6,6,6,10,7,7,16,8,8,2
2,4,5,5,6,6,7,7,16,15,16,16,20,15,18,21,21,21,2
1,1,2,2,2,2,2,2,2,2,2,2,2,19,10,8,13,11,1
3,3,1,1,1,1,5,5,5,5,5,5,5,5,8,9,13,11,1
2,2,1,1,1,1,5,5,5,5,7,5,6,6,6,9,10,9,1
2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
2,4,4,5,4,6,4,4,23,15,16,16,15,15,18,27,21,21,2
1,1,2,2,2,12,11,13,15,13,13,14,19,16,15,18,18,16,1
1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1
