4,3,6,5,5,5,7,7,8,8,9,10,10,11,11,11,12,12,12,12,2
1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,2
2,2,2,2,2,2,2,5,6,6,11,15,32,30,7,30,8,7,36,36,1
4,3,6,5,5,5,7,7,8,8,9,10,23,11,21,11,20,23,26,27,2
4,3,6,5,5,5,7,7,8,8,9,10,23,11,11,11,12,12,26,12,2
2,2,2,2,2,2,3,3,2,6,2,2,2,2,2,2,8,2,2,2,1
3,1,4,3,3,3,5,4,4,4,4,4,4,5,5,5,5,5,5,5,2
3,1,4,3,3,10,4,4,4,12,14,9,21,10,10,10,11,11,11,11,2
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
3,5,4,3,3,3,4,4,4,4,16,9,21,10,10,10,11,11,11,11,2
3,1,1,3,3,3,5,4,4,4,4,4,4,5,5,5,5,5,5,5,2
1,1,1,1,1,1,1,2,1,1,1,25,27,3,3,3,10,3,46,10,2
2,2,2,4,6,6,8,8,9,9,10,15,32,16,12,30,13,7,36,36,1
2,2,2,2,2,2,2,5,6,6,11,12,12,2,2,2,8,14,14,7,1
2,2,3,2,2,2,2,5,6,6,7,12,12,2,8,8,8,14,14,8,1
2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,1
2,2,2,4,6,6,8,8,9,9,10,11,15,12,12,16,13,13,13,13,1
3,5,4,3,3,3,4,4,4,15,16,28,22,5,31,42,5,16,23,24,2
2,2,5,2,2,2,2,5,3,6,2,2,6,30,32,7,42,26,44,34,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
2,2,3,2,2,2,2,5,6,6,11,3,3,4,19,4,4,4,4,4,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
1,1,1,1,1,1,1,1,1,13,31,1,9,1,18,1,18,20,19,20,2
2,2,8,7,8,9,10,11,12,11,13,16,16,17,16,17,16,17,17,17,1
3,5,4,3,9,10,4,12,13,12,14,23,17,18,17,18,17,19,18,19,2
1,1,4,3,3,3,5,4,4,4,4,4,4,5,5,5,5,5,5,5,2
2,2,5,2,8,11,16,13,22,26,30,3,26,22,19,28,24,27,30,30,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,9,6,1
2,6,1,1,1,20,13,1,23,27,31,38,36,27,35,35,43,20,19,20,1
2,1,1,1,1,1,1,1,1,13,31,38,9,1,18,1,18,20,19,20,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
2,2,3,2,2,2,3,3,5,5,3,7,41,39,6,4,44,4,47,4,1
2,1,1,1,1,1,1,1,1,1,1,20,1,1,1,43,45,24,48,48,1
2,2,3,2,2,2,3,3,5,3,3,7,3,4,4,4,25,4,4,4,1
3,5,4,3,9,10,4,12,13,12,14,23,17,18,17,18,17,19,18,19,2
1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,40,33,24,10,2
2,1,1,1,1,1,1,1,1,13,33,2,9,13,13,24,10,24,24,25,1
4,3,6,5,5,5,7,7,8,8,9,10,10,11,11,11,12,12,12,12,2
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
2,2,2,2,2,2,2,5,6,6,11,12,12,2,2,2,8,14,14,7,1
2,2,2,4,6,6,8,8,9,9,10,11,15,12,12,12,13,13,13,13,1
3,5,4,3,9,13,4,12,4,15,34,23,14,18,15,15,46,16,23,24,2
2,2,2,2,2,2,2,5,6,6,2,2,12,2,2,2,31,2,14,2,1
2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
1,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1,20,1,1,1
3,1,4,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,2
3,1,4,3,9,10,4,12,13,12,14,23,17,18,17,18,17,19,18,19,2
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
2,2,3,2,2,2,3,3,5,5,5,39,5,6,6,6,6,6,6,6,1
3,5,4,3,3,14,4,15,4,4,16,14,14,15,15,15,15,16,16,15,2
2,2,2,2,2,2,2,5,6,6,2,2,12,2,2,2,8,14,14,7,1
1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,2
1,1,1,1,1,1,1,1,1,1,1,1,9,1,18,1,18,20,19,1,1
4,3,6,5,5,5,7,7,8,8,9,10,10,11,11,11,12,12,12,12,2
2,2,3,2,2,2,2,5,6,6,11,12,12,2,7,8,8,14,14,8,1
2,4,5,6,7,4,23,21,24,17,20,3,26,22,24,26,33,27,29,30,1
2,2,2,2,2,2,2,5,6,6,11,12,12,2,2,2,8,14,14,7,1
3,5,4,9,9,17,24,12,25,11,13,16,16,17,16,17,16,17,17,17,2
2,2,3,2,2,2,2,5,6,6,11,12,12,2,2,2,8,14,14,7,1
4,3,6,5,5,5,7,7,8,8,9,10,23,11,21,23,20,23,26,27,2
1,1,1,1,1,1,1,1,1,13,1,1,9,3,3,24,10,24,24,25,1
1,1,1,1,1,1,1,2,1,1,1,1,1,1,18,1,18,20,1,20,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,1,20,1,20,1
2,2,5,2,6,6,8,13,22,6,30,3,11,40,23,30,36,29,49,36,1
3,1,4,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,2
2,2,3,2,2,2,2,5,6,6,11,12,12,2,7,13,8,14,14,7,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
2,2,2,2,2,2,2,5,6,6,11,12,12,2,2,30,8,14,14,7,1
2,1,1,1,1,7,1,2,1,28,1,40,27,3,3,36,27,3,22,3,1
2,2,3,2,2,2,2,5,6,6,11,12,12,8,7,13,8,14,14,7,1
4,3,6,5,5,5,7,7,8,8,9,10,23,11,21,23,20,23,26,27,2
2,2,2,1,1,19,3,3,5,5,5,7,5,38,6,36,47,45,35,47,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,3,3,5,5,5,5,5,6,6,8,6,8,6,6,1
2,6,9,7,8,9,10,11,12,11,13,16,16,17,16,17,16,17,17,17,1
2,2,2,2,2,2,2,5,6,6,11,12,12,2,2,2,8,14,14,7,1
2,2,2,2,2,2,2,5,6,6,2,12,12,2,2,2,8,14,14,7,1
2,2,2,2,2,2,2,5,6,6,11,12,12,2,2,2,8,14,14,7,1
2,2,8,4,4,4,6,6,7,7,8,8,8,9,9,9,9,10,10,9,1
3,5,4,3,3,3,4,4,4,4,4,14,14,15,15,15,15,16,16,15,2
1,1,1,1,1,1,1,1,1,13,1,1,9,1,18,24,10,24,24,25,1
2,1,1,1,1,1,1,1,1,13,2,1,9,1,18,1,18,20,19,26,1
2,2,2,2,2,6,8,8,9,9,10,15,15,16,12,16,48,9,50,8,1
1,1,1,1,1,1,1,2,1,1,1,1,9,3,3,3,10,3,24,25,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,1,1,1,1,2
2,2,3,2,2,2,2,5,6,6,11,3,3,4,19,4,4,4,4,4,1
1,1,1,1,1,1,1,1,1,13,1,1,9,13,18,24,10,24,24,25,1
1,5,4,3,3,3,21,25,21,22,24,35,39,37,30,12,39,41,41,44,2
2,2,3,2,2,2,3,3,2,5,5,32,41,38,6,35,47,39,33,47,1
2,2,2,2,2,2,2,1,2,2,2,2,2,2,13,38,2,2,2,2,1
3,1,4,3,9,10,4,4,4,15,4,4,22,5,5,15,5,16,23,24,2
2,2,3,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,1
2,4,5,6,7,8,9,21,15,17,23,41,26,22,24,26,33,27,51,30,1
3,1,4,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,2
1,1,1,1,1,1,1,2,1,1,1,1,1,3,3,3,10,3,3,3,2
1,1,1,1,1,1,1,1,1,13,1,1,9,3,3,24,10,24,24,25,1
4,3,6,5,5,5,7,7,8,8,9,10,23,11,21,23,20,23,26,27,2
2,2,2,2,2,2,2,5,19,6,2,2,2,2,2,35,8,2,2,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,3,1,2,13,2,2,36,26,18,38,31,2,35,2,1
3,5,4,3,9,10,4,12,13,12,14,23,17,18,17,18,17,19,18,19,2
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2
2,2,2,2,2,2,2,5,6,6,11,12,12,2,2,2,8,14,14,7,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
2,2,2,2,2,2,3,3,5,5,5,21,5,6,6,8,49,9,6,6,1
2,2,3,2,2,2,2,5,6,6,11,12,12,2,7,13,8,14,14,7,1
2,2,3,2,2,2,3,3,5,5,5,5,5,6,6,6,6,8,6,6,1
2,2,3,2,2,2,2,13,19,6,11,3,3,25,19,31,34,46,33,49,1
1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,2
1,1,1,1,1,1,1,1,1,13,1,1,9,1,18,1,18,20,19,20,2
1,1,1,1,1,1,1,1,1,13,1,1,9,1,18,1,18,20,19,20,2
1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,2
2,2,3,2,2,2,2,5,6,6,11,12,12,2,2,2,8,14,14,7,1
3,3,10,8,9,14,4,15,26,15,16,23,14,15,15,42,50,16,25,15,2
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
2,2,2,2,8,11,2,17,12,19,2,18,26,22,19,19,24,21,7,30,1
2,2,2,2,2,2,2,5,6,6,11,12,12,2,2,2,8,14,14,7,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
2,2,2,2,2,2,2,5,6,6,11,12,12,2,2,2,8,14,14,7,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,2
3,1,4,3,3,10,4,4,4,12,14,9,21,10,10,10,11,11,11,11,2
2,2,8,1,18,7,15,17,12,19,24,32,42,33,36,45,51,47,52,32,1
4,3,6,5,5,5,7,7,8,8,9,10,23,11,21,11,20,23,26,27,2
3,1,4,3,3,3,4,4,4,4,4,4,4,5,31,40,5,33,23,10,2
2,2,5,2,8,11,16,13,22,26,30,3,26,22,19,28,24,27,30,30,1
2,2,8,4,4,4,6,6,7,7,8,8,8,9,9,9,9,10,10,9,1
4,3,6,6,9,17,9,24,15,11,27,16,16,35,29,17,16,17,40,41,2
3,1,4,3,3,3,5,4,4,4,4,4,4,5,5,5,5,5,5,5,2
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
2,2,2,2,2,2,2,5,6,6,2,2,2,2,2,2,8,2,2,2,1
2,2,2,2,2,2,2,5,6,6,11,12,12,2,2,2,8,14,14,7,1
3,1,4,3,3,10,4,4,13,12,14,9,17,10,10,18,52,19,11,19,2
4,3,6,5,5,5,7,7,8,8,9,10,23,11,11,11,12,12,26,12,2
2,2,2,4,6,6,8,8,9,9,10,15,15,16,12,16,13,13,43,16,1
2,2,2,4,6,6,8,8,9,9,10,15,15,16,12,16,13,13,13,36,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
1,1,1,1,1,1,1,1,1,13,1,1,9,1,18,1,18,20,19,20,2
2,2,3,2,2,2,2,5,6,6,11,12,12,2,2,2,8,14,14,7,1
2,2,2,2,2,2,2,5,6,6,11,12,12,2,2,2,8,14,14,7,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
3,1,1,1,16,12,25,23,10,20,13,25,27,3,37,3,38,38,46,10,2
1,1,1,1,1,1,1,1,1,13,31,1,9,1,18,1,18,20,19,20,2
1,1,1,1,1,12,1,2,16,1,1,4,4,5,3,3,3,3,5,3,2
4,3,6,5,5,5,7,7,8,8,9,10,10,11,11,11,12,18,12,12,2
2,2,2,4,6,6,8,8,9,9,10,15,15,16,12,16,13,13,13,16,1
2,1,1,1,1,1,1,1,1,13,1,1,9,13,13,24,10,24,24,25,1
1,1,1,1,1,1,1,1,1,13,31,38,9,27,18,1,18,20,19,20,1
2,2,2,2,2,2,2,5,6,6,2,2,2,2,2,2,8,2,2,2,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,6,6,1
1,1,1,1,1,1,1,1,1,13,1,1,1,1,18,1,18,20,19,20,2
2,2,3,2,2,2,2,5,6,6,11,12,12,8,7,13,8,14,14,7,1
3,1,4,3,3,3,4,4,4,4,28,9,35,37,10,10,11,11,41,44,2
2,2,3,2,2,2,2,5,6,6,11,12,12,8,7,8,8,14,8,7,1
2,2,3,2,2,2,3,3,5,5,5,7,5,6,6,6,6,8,9,6,1
1,1,1,1,1,1,1,2,1,1,1,4,27,3,3,3,10,3,3,3,2
2,2,2,2,2,2,2,1,2,6,2,2,2,2,13,2,8,2,2,2,1
2,2,3,2,2,2,3,3,5,5,5,7,5,38,6,36,31,45,35,47,1
1,1,1,1,1,1,1,2,1,1,1,1,9,3,3,3,10,3,3,3,2
