1,1,1,7,4,4,1,2,8,1,9,18,20,18,19,19,20,18,19,19,18,1
2,3,3,3,3,3,4,4,3,3,3,3,3,44,42,42,45,50,48,21,48,1
3,2,4,6,6,6,6,15,6,14,6,6,6,10,44,5,8,6,6,55,5,2
3,2,4,6,6,6,6,15,6,14,6,6,6,10,44,5,8,6,6,55,5,2
2,2,4,6,6,6,6,15,6,14,6,6,6,10,44,5,8,6,6,6,5,2
2,2,4,6,6,6,6,8,6,6,6,6,6,10,2,5,8,6,6,6,5,2
2,2,4,6,6,6,6,15,6,14,6,6,6,10,44,5,8,6,6,6,5,2
2,2,4,6,6,6,6,8,6,6,6,6,6,10,2,5,8,6,6,6,5,2
2,2,4,6,6,6,6,8,6,6,6,6,6,10,2,5,8,6,6,6,5,2
3,2,4,8,6,6,24,15,27,14,6,6,6,10,44,5,8,6,56,55,52,2
3,5,6,14,15,18,22,20,25,27,30,33,32,38,38,37,39,41,45,42,40,2
6,5,6,14,15,18,22,20,25,27,30,33,32,38,38,37,39,41,45,42,40,1
3,5,6,16,10,11,22,20,25,15,30,15,32,17,16,37,39,38,45,42,17,2
3,5,6,14,15,18,22,20,25,27,30,33,32,38,38,37,39,41,45,42,40,2
6,5,6,14,15,18,22,20,25,27,30,33,32,38,38,37,39,41,45,42,40,1
1,5,6,14,15,18,22,20,25,27,30,33,32,38,38,37,39,41,45,42,40,1
2,3,3,3,3,3,4,4,3,8,8,9,30,10,2,44,6,51,6,6,2,2
2,2,4,6,6,3,8,9,2,6,6,6,6,10,2,5,8,51,6,6,5,2
3,2,4,6,6,6,6,15,6,14,6,6,6,10,44,5,8,6,56,55,5,2
2,3,3,6,6,3,8,9,3,6,2,9,30,10,2,45,49,51,6,6,5,2
2,2,4,6,6,6,6,8,6,6,6,6,6,10,44,5,8,6,6,6,5,2
2,2,4,6,6,6,6,15,6,14,6,6,6,10,44,5,8,6,6,6,5,2
2,2,4,6,6,6,6,8,6,6,6,6,6,10,2,5,8,6,6,6,5,2
2,2,4,6,6,6,6,8,6,31,6,6,6,10,44,5,8,6,6,6,5,2
3,4,7,8,16,21,24,15,27,14,6,6,6,10,44,5,8,6,56,55,52,2
3,2,4,6,6,6,6,15,27,14,6,6,6,10,44,5,8,6,56,55,52,2
2,2,4,6,6,6,6,15,6,14,6,6,6,10,44,5,8,6,6,6,5,2
3,2,2,8,16,21,24,15,27,14,6,6,6,10,44,5,8,6,56,55,52,2
3,2,7,8,16,21,24,15,27,14,6,6,6,10,44,5,8,6,56,55,52,2
3,5,6,14,15,18,22,20,25,27,30,33,32,38,38,37,39,41,45,42,40,2
3,2,4,6,6,6,6,15,27,14,6,6,6,10,44,5,8,6,56,55,52,2
3,4,6,8,10,11,12,14,13,15,15,15,18,47,44,46,50,52,56,55,52,2
1,5,11,14,15,18,22,20,25,27,30,33,32,38,38,37,39,41,45,42,40,1
3,2,4,6,6,6,6,15,27,14,6,6,6,10,44,5,8,6,56,55,5,2
1,6,1,4,17,22,7,17,24,26,28,22,24,6,14,24,38,53,57,56,53,1
2,2,4,6,6,6,6,15,6,14,6,6,6,10,44,5,8,6,6,6,5,2
2,6,13,17,17,22,7,17,24,26,28,22,24,6,14,24,38,53,57,56,53,1
2,6,13,17,17,18,7,17,24,26,28,22,24,6,14,24,38,53,57,56,53,1
4,5,6,14,15,18,22,20,25,27,30,33,32,38,38,37,39,41,45,42,40,1
3,4,7,8,10,11,12,15,27,14,6,6,6,10,44,5,8,6,56,55,52,2
3,4,6,8,10,11,24,14,13,15,15,15,18,17,16,16,18,38,16,57,17,2
3,4,7,8,10,11,12,15,27,14,6,6,6,10,44,5,8,6,56,55,52,2
2,2,4,6,6,6,6,8,6,14,10,14,17,15,15,15,17,15,15,16,14,2
2,2,4,6,6,6,6,8,6,6,10,14,17,15,15,15,17,15,15,16,14,2
2,3,3,3,3,3,4,4,3,8,8,16,8,7,17,17,9,17,17,8,16,1
2,3,3,3,3,3,4,4,3,8,8,16,8,7,17,17,9,17,17,8,16,1
2,3,3,3,3,3,8,9,3,6,8,10,41,9,15,17,9,17,17,8,16,2
2,3,4,6,6,6,6,8,6,6,10,10,17,15,15,15,17,15,15,16,14,2
2,3,3,3,3,3,4,4,3,8,8,16,8,7,17,17,9,17,17,8,16,1
1,1,3,7,4,4,1,2,8,1,9,18,20,18,19,19,20,18,19,19,18,1
3,4,7,8,10,11,12,14,13,15,20,17,21,16,18,18,18,16,18,17,15,2
2,2,4,6,6,6,6,8,6,6,10,14,17,15,15,15,17,15,15,16,14,2
2,3,3,3,3,3,4,4,3,8,8,16,8,9,17,17,9,17,17,8,16,2
2,2,4,6,6,6,6,8,6,6,10,10,22,15,15,15,17,15,15,16,14,2
3,4,6,8,10,11,12,14,13,15,15,17,18,16,18,18,18,16,18,17,15,2
1,1,1,1,1,1,13,1,1,25,9,18,20,18,19,23,40,20,46,43,54,1
3,4,6,8,10,11,22,14,25,15,15,15,42,17,16,16,18,38,16,17,17,2
1,1,1,7,1,4,1,2,8,1,9,18,20,18,19,19,20,18,19,19,18,1
2,3,4,3,3,3,25,9,6,6,10,16,8,9,17,20,9,19,58,58,47,2
2,3,4,6,6,2,8,9,2,6,10,10,17,15,15,15,17,15,15,16,14,2
2,3,3,3,3,3,4,4,3,8,8,16,8,7,17,17,9,17,17,8,16,1
2,2,4,6,6,6,6,8,6,6,10,10,17,15,15,15,17,15,15,16,14,2
3,4,6,8,10,11,12,14,13,15,15,15,18,17,16,16,18,38,16,17,17,2
2,3,4,6,6,6,6,8,6,6,10,10,17,15,15,15,17,15,15,16,14,2
3,4,7,8,10,11,12,14,13,15,20,17,21,16,5,18,18,16,18,24,15,2
1,1,1,14,9,18,7,7,24,26,28,32,36,6,14,36,38,40,44,41,38,1
1,1,1,1,1,1,13,2,1,25,9,18,20,18,19,19,40,20,46,43,18,1
2,3,3,3,3,3,4,4,3,8,8,16,8,7,17,17,9,17,17,8,16,1
3,4,6,8,10,11,12,14,13,15,15,15,18,16,16,16,18,16,16,17,15,2
3,4,6,14,15,18,22,20,25,27,30,33,32,38,38,37,39,41,45,42,40,2
2,3,3,3,3,3,4,4,3,8,8,16,8,7,17,17,9,17,17,8,16,1
2,2,4,6,6,6,6,8,6,6,10,14,17,15,15,15,17,15,15,16,14,2
2,2,4,6,6,6,6,8,6,6,10,14,17,15,15,15,17,15,15,16,14,2
1,1,1,7,4,4,1,2,8,17,9,18,20,18,19,19,20,18,19,19,18,1
3,4,6,8,10,11,12,14,13,15,15,15,18,17,16,16,18,16,16,17,17,2
1,1,1,14,9,18,7,7,24,26,28,32,36,6,14,36,38,40,44,41,38,1
1,1,1,7,4,4,1,2,8,1,9,18,20,18,19,19,20,18,19,19,18,1
2,3,3,3,3,3,4,4,3,8,8,16,8,7,17,17,9,17,17,8,16,1
2,2,4,6,6,6,6,8,6,6,10,10,17,15,15,15,17,15,15,16,14,2
2,3,3,3,3,3,4,9,3,6,8,16,8,9,17,17,9,17,17,8,16,2
2,3,3,3,3,3,4,9,3,8,8,16,8,9,17,17,9,17,17,8,16,2
2,3,4,3,3,3,8,9,6,6,10,10,17,9,15,20,9,19,58,58,16,2
1,1,14,7,4,4,1,11,21,12,34,21,23,25,25,31,42,25,26,59,39,1
1,1,1,7,4,7,10,11,21,12,19,21,23,25,25,31,42,25,26,59,39,1
1,1,1,7,17,15,28,17,28,32,28,22,24,20,21,24,51,53,57,27,21,1
2,3,4,3,11,23,2,26,29,21,24,23,43,48,27,47,52,27,29,54,27,2
2,3,3,3,3,3,17,5,18,21,35,23,43,48,27,47,52,27,29,54,27,2
2,3,4,6,11,23,25,8,6,6,36,39,12,49,43,15,44,54,52,51,14,2
1,1,1,7,4,7,10,11,21,12,19,21,23,25,25,31,42,25,26,59,39,1
1,3,14,15,4,7,10,11,21,12,19,21,23,25,25,31,42,25,26,59,39,1
2,3,3,3,3,3,17,5,18,21,35,23,43,48,27,47,52,27,29,54,27,2
1,3,3,3,3,7,3,27,30,21,37,40,43,20,21,48,53,27,29,21,27,1
2,3,3,3,3,3,17,26,18,21,35,23,43,48,27,47,52,27,29,54,27,2
1,3,14,15,4,7,10,11,21,12,19,21,23,25,25,31,42,25,26,59,39,1
1,3,3,15,4,7,10,11,21,12,34,21,23,25,25,31,42,25,26,59,39,1
1,1,1,7,4,7,10,11,21,12,19,21,23,25,25,31,42,25,26,59,39,1
1,1,1,1,1,7,10,11,21,12,19,21,23,25,25,14,16,25,26,15,13,1
1,1,1,1,4,7,10,11,21,12,19,21,23,25,25,14,16,25,26,15,13,1
1,1,1,1,1,7,10,11,21,12,19,21,23,25,25,14,16,25,26,15,13,1
1,3,14,15,4,7,10,11,21,12,19,21,23,25,25,31,42,25,26,59,39,1
1,1,1,1,4,7,10,11,21,12,19,21,23,25,25,14,16,25,26,15,13,1
1,3,3,15,4,12,23,11,21,12,34,21,23,25,25,31,42,25,26,59,39,1
1,1,1,1,1,7,10,11,21,12,19,21,23,25,25,14,16,25,26,15,13,1
2,3,4,6,6,6,6,8,6,6,10,10,38,49,45,15,17,15,52,16,55,2
1,3,3,15,4,12,10,11,21,12,34,21,23,25,25,31,42,25,26,59,39,1
1,1,1,1,4,7,10,11,21,12,19,21,23,25,25,14,16,25,26,15,13,1
1,1,1,1,1,7,10,11,7,12,19,21,23,25,25,14,16,25,26,15,13,1
1,1,1,1,1,7,10,11,21,12,19,21,23,25,25,14,16,25,26,15,13,1
2,3,3,3,3,12,23,11,21,17,34,21,38,25,46,31,42,25,59,59,39,1
1,1,1,7,4,7,10,11,21,12,19,21,23,25,25,31,42,25,26,59,39,1
1,1,1,7,4,7,10,11,21,12,19,21,23,25,25,14,42,25,26,59,39,1
1,1,1,1,4,7,10,11,23,12,19,41,23,25,25,14,16,25,26,15,13,1
1,1,1,1,4,7,10,11,21,12,19,21,23,25,25,14,42,25,26,59,13,1
3,2,4,6,6,6,6,23,31,18,16,14,21,23,5,18,48,22,23,22,22,2
3,4,2,5,5,5,5,6,5,5,12,11,5,33,34,9,23,22,8,5,7,2
3,4,2,5,5,5,5,6,5,5,12,11,5,33,34,9,23,22,8,5,7,2
3,2,2,5,5,5,5,6,5,5,12,11,5,35,34,9,10,22,8,4,7,2
3,4,2,8,7,11,12,6,5,18,12,11,21,33,5,18,23,22,60,22,56,2
2,3,3,3,3,3,4,28,32,8,8,42,8,7,17,31,54,55,52,60,39,2
1,3,14,15,4,7,10,11,21,12,19,21,23,25,25,31,42,25,26,59,39,1
1,3,3,3,4,12,23,11,21,12,34,21,23,25,25,31,42,25,26,59,39,1
1,3,3,15,4,7,10,11,21,12,34,21,23,25,25,31,42,25,26,59,39,1
1,5,6,14,18,1,13,1,17,33,38,43,44,50,47,37,39,38,45,61,40,1
3,5,6,14,15,18,22,20,25,27,30,33,32,38,38,37,39,41,45,42,40,1
1,1,1,1,1,1,7,7,24,26,28,32,36,6,14,36,38,40,44,41,38,1
3,4,6,8,10,11,12,14,13,15,15,17,18,16,18,18,18,16,18,18,15,2
1,1,1,1,1,1,7,7,24,26,28,32,36,6,14,36,38,40,44,41,38,1
1,1,1,1,1,1,1,7,24,26,28,32,36,6,48,36,38,40,44,41,38,1
1,1,1,1,1,1,7,7,24,26,28,32,36,6,14,36,38,40,44,41,38,1
1,1,1,1,1,1,7,7,24,26,28,32,36,6,14,36,38,40,44,41,38,1
1,1,1,14,9,18,7,20,24,26,28,32,36,6,14,36,38,40,44,41,38,1
3,4,6,8,10,11,12,14,13,15,15,17,18,16,18,18,18,16,18,18,15,2
3,4,6,14,15,18,22,20,25,27,30,33,32,38,38,37,39,41,45,42,40,2
2,2,4,6,6,6,6,8,6,6,10,14,17,15,15,15,17,15,15,16,14,2
2,2,4,6,6,6,6,8,6,6,10,10,17,15,15,15,17,15,15,16,14,2
3,4,6,8,10,11,22,14,25,15,15,15,18,17,16,16,18,38,16,17,17,2
1,1,1,7,4,4,1,2,8,1,9,18,20,18,19,19,20,18,19,19,18,1
1,1,3,7,4,4,1,2,8,1,9,18,20,18,19,19,20,18,19,19,18,1
1,1,1,7,4,4,1,2,8,1,9,18,20,18,19,19,20,18,19,19,18,1
3,2,4,6,6,6,6,8,6,14,16,14,17,15,18,18,19,16,23,18,22,2
2,3,4,6,6,6,6,8,6,6,10,10,17,15,15,15,44,15,15,16,14,2
3,4,6,8,10,11,12,14,13,15,15,17,18,16,18,16,18,16,18,18,15,2
3,4,6,8,15,18,22,20,25,27,30,15,32,17,16,16,39,38,45,42,17,2
3,4,6,8,10,11,12,14,13,15,15,15,18,17,16,16,18,16,16,17,17,2
3,4,6,8,10,11,12,14,13,15,15,15,18,17,16,16,18,38,16,17,17,2
3,4,7,8,10,11,12,14,13,14,15,17,18,16,18,18,18,16,18,18,15,2
3,4,6,8,10,11,12,14,13,15,15,17,18,16,18,18,18,16,18,18,15,2
1,1,1,7,4,4,1,2,8,1,9,18,20,18,19,19,20,18,19,19,18,1
3,4,6,8,10,11,12,14,13,15,15,17,18,16,18,16,18,16,18,18,15,2
3,4,6,8,10,11,12,14,13,15,15,15,18,17,16,16,18,16,16,17,17,2
3,4,6,8,10,11,12,14,13,15,15,15,18,17,16,16,18,38,16,17,17,2
3,4,4,6,6,6,6,8,6,14,16,14,19,16,18,18,19,16,23,18,22,2
2,2,4,6,6,6,6,8,6,14,16,14,17,15,15,15,17,15,23,18,22,2
3,4,6,8,10,11,12,14,13,15,15,15,18,17,16,16,18,16,16,17,17,2
3,4,4,6,6,11,12,15,13,14,16,17,19,16,18,18,19,16,18,18,22,2
3,4,4,6,6,6,6,8,33,14,16,14,19,16,18,18,19,16,23,18,22,2
3,4,6,8,10,11,12,14,13,15,15,17,18,16,18,16,18,16,16,17,15,2
3,4,6,8,10,11,12,14,13,15,15,17,18,16,18,16,18,16,16,17,15,2
3,4,6,8,10,11,22,20,25,15,30,15,32,17,16,37,39,38,45,42,17,2
2,3,3,3,3,3,4,4,3,8,8,16,8,7,17,17,9,17,17,8,16,2
2,3,3,3,3,3,4,9,3,6,8,16,8,9,17,17,9,19,17,8,47,2
2,2,4,6,6,6,6,8,6,6,10,10,17,15,15,15,17,15,15,16,14,2
1,1,13,4,17,15,28,17,24,3,28,22,45,44,49,24,55,50,48,21,57,1
1,3,3,4,8,9,3,29,30,3,3,20,15,44,49,49,55,50,48,21,48,1
2,3,3,3,3,3,17,5,26,3,4,38,39,51,50,49,55,50,48,21,57,1
2,3,3,3,3,3,3,5,34,3,3,20,15,44,49,49,55,50,48,21,48,1
2,2,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
2,8,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
3,4,2,5,19,14,24,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
2,2,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
2,2,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
2,2,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
2,9,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,1
2,9,5,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
2,9,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
3,2,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
1,9,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,1
2,8,5,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
1,1,10,14,9,18,7,7,24,26,28,32,36,6,14,36,38,40,44,41,38,1
2,9,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,1
1,1,1,14,9,18,7,7,24,26,28,32,36,6,14,36,38,40,44,41,38,1
1,1,1,14,9,1,7,7,24,26,28,32,36,6,14,36,38,40,44,41,38,1
3,4,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
1,1,1,1,1,1,7,7,24,26,28,32,36,6,14,36,38,40,44,41,38,1
1,1,1,9,1,1,7,7,24,26,28,32,36,52,51,36,38,40,44,41,38,1
3,4,6,14,15,18,22,20,25,27,30,33,32,38,38,37,39,41,45,42,40,2
2,2,2,2,5,14,16,5,26,4,4,38,39,46,50,3,56,56,61,62,3,2
2,3,3,5,19,14,16,5,26,4,4,38,39,46,50,51,57,57,61,63,51,2
3,2,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
3,2,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
2,2,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
2,2,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
1,1,1,1,9,1,7,7,24,26,28,32,36,6,14,36,38,40,44,41,38,1
2,3,3,5,19,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
1,1,3,4,8,4,3,29,34,13,3,20,15,44,49,49,55,50,48,21,48,1
2,2,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
2,2,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
2,2,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
1,3,3,3,3,15,3,29,34,3,3,20,15,44,49,49,55,50,48,21,48,1
2,2,2,5,5,14,16,5,26,4,4,38,39,46,50,50,56,56,61,62,3,2
2,3,3,2,19,14,16,5,26,34,4,38,39,46,50,50,55,57,62,63,3,1
1,1,1,1,1,1,7,7,22,26,17,32,29,53,20,36,38,40,63,41,38,1
2,3,4,17,11,23,2,25,12,35,24,23,22,54,52,52,27,58,33,64,26,2
1,1,10,9,9,10,7,7,24,26,28,32,7,6,14,36,38,40,44,41,38,1
1,1,1,9,9,10,7,7,24,26,28,32,7,14,14,36,38,40,44,41,38,1
1,1,1,7,4,4,1,2,8,1,11,13,13,24,3,1,15,1,1,11,1,1
1,1,1,7,4,4,28,17,28,3,14,44,46,44,49,22,24,26,32,65,58,1
1,1,1,1,1,24,15,17,35,20,26,44,46,39,53,12,14,59,27,65,59,1
4,5,2,9,20,25,5,30,20,23,23,24,26,30,54,27,29,30,64,32,31,2
1,6,3,3,3,3,28,4,34,3,39,22,47,55,21,53,58,60,65,66,60,1
4,5,8,10,12,10,19,6,20,23,23,24,26,30,29,27,29,30,64,32,31,2
2,2,2,5,5,5,5,6,5,10,13,4,5,13,28,10,32,9,7,13,9,2
2,3,5,5,5,5,5,6,10,10,13,12,5,13,11,10,2,9,28,13,9,2
2,6,8,3,3,3,17,18,20,36,21,23,43,55,27,53,59,60,65,66,60,2
1,1,1,7,1,9,29,11,8,37,14,34,13,41,26,11,16,59,30,67,59,1
1,5,8,10,12,5,5,6,20,23,23,24,26,30,29,27,29,30,64,32,31,1
4,10,8,10,12,5,5,6,20,23,23,24,26,30,29,27,28,30,64,32,31,2
2,6,2,10,5,14,17,29,34,3,39,20,15,44,55,54,60,50,64,21,48,1
2,6,13,3,3,3,28,17,34,3,39,22,15,44,55,54,60,26,32,68,58,1
1,1,1,1,1,1,1,12,1,7,1,1,1,1,1,1,15,1,1,1,1,1
1,1,1,4,17,15,28,7,28,26,40,22,47,55,56,53,58,60,65,66,60,1
3,2,2,5,5,5,5,6,5,5,12,11,5,12,8,9,12,8,10,55,7,2
1,1,1,4,9,1,7,7,24,26,40,22,47,55,56,53,61,60,65,66,60,1
2,3,3,3,3,3,4,4,3,3,3,3,8,7,3,2,3,2,2,3,2,1
1,1,1,14,9,1,7,7,24,26,40,32,47,55,14,53,61,60,65,66,60,1
2,6,8,10,17,14,28,29,34,3,39,22,15,44,55,54,60,26,32,68,58,1
1,6,8,10,12,5,5,6,34,5,39,23,43,56,29,28,59,61,34,32,60,1
1,1,3,10,17,15,28,29,34,13,40,22,47,55,21,53,58,60,65,66,60,1
1,1,1,4,17,8,7,7,24,26,40,22,47,55,14,53,61,60,65,66,60,1
3,5,2,5,5,5,5,6,36,5,12,11,5,12,8,9,60,8,8,9,7,2
1,1,10,14,9,10,7,7,24,26,28,32,7,6,14,36,38,40,44,41,38,1
4,5,2,9,20,25,5,30,20,23,23,24,26,30,54,27,29,30,64,32,61,1
2,2,2,5,5,5,16,5,26,4,4,4,39,46,50,50,62,62,29,54,3,2
3,5,2,10,5,5,5,6,36,5,21,45,47,55,27,53,59,60,65,66,60,2
1,6,13,12,17,15,28,17,28,3,40,22,47,55,49,53,58,60,65,66,58,1
2,3,3,3,3,3,17,5,34,3,3,3,14,57,49,55,58,63,66,69,58,1
1,1,1,7,4,4,3,17,34,13,41,13,14,57,49,55,58,60,66,69,60,1
4,5,8,9,12,16,19,18,20,23,23,24,26,30,54,27,29,30,64,32,31,2
4,5,2,9,5,5,5,6,20,23,23,24,26,30,29,27,29,30,64,32,31,2
1,6,8,13,12,10,19,18,20,23,23,24,26,30,29,27,29,30,64,32,31,1
1,6,2,9,20,14,16,30,20,23,23,24,48,30,29,27,29,30,64,32,31,1
1,5,8,9,9,1,19,30,20,38,23,24,48,30,54,27,31,64,67,70,61,1
